"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision","Form_norm","Latitude_fixed","Longitude_fixed"
"Greek","ell","ell","satiny","ατλαζοειδής","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",-5.3,FALSE,"no trill",FALSE,TRUE,"other","ατλαζοειδής",39,22
"Greek","ell","ell","smooth","λείος","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",-6.9,FALSE,"no trill",FALSE,TRUE,"other","λείος",39,22
"Greek","ell","ell","bristly","σκληρότριχος","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",4.4,TRUE,"no trill",TRUE,TRUE,"other","σκληρότριχος",39,22
"Greek","ell","ell","granular","κοκκώδης","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",3.5,TRUE,"no trill",FALSE,FALSE,"other","κοκκώδης",39,22
"Greek","ell","ell","rocky","βραχώδης","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",4.8,TRUE,"no trill",TRUE,FALSE,"other","βραχώδης",39,22
"Greek","ell","ell","barbed","αγκαθωτό","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",6.3,TRUE,"no trill",FALSE,FALSE,"other","αγκαθωτό",39,22
"Greek","ell","ell","hairy","τριχωτός","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",0,TRUE,"no trill",TRUE,FALSE,"other","τριχωτός",39,22
"Greek","ell","ell","furry","γούνινος","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",-2.8,FALSE,"no trill",FALSE,FALSE,"other","γούνινος",39,22
"Greek","ell","ell","woven","υφαντός","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",-0.2,FALSE,"no trill",FALSE,FALSE,"other","υφαντός",39,22
"Greek","ell","ell","blunt","αμβλύς","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",0.5,TRUE,"no trill",FALSE,TRUE,"other","αμβλύς",39,22
"Greek","ell","ell","glassy","υαλώδης","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",-4.3,FALSE,"no trill",FALSE,TRUE,"other","υαλώδης",39,22
"Greek","ell","ell","waxy","κηρώδης","no","Google",39,22,"Indo-European","Greek-Armenian","Europe","W and SW Eurasia",-3.6,FALSE,"no trill",TRUE,FALSE,"other","κηρώδης",39,22
"Spanish","spa","spa","velvety","aterciopelado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",TRUE,TRUE,"OUT","aterciopelado",40.4414,-1.11788
"Spanish","spa","spa","coated","saburral","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.8,FALSE,"mixed with trill",TRUE,TRUE,"OUT","saburral",40.4414,-1.11788
"Spanish","spa","spa","fuzzy","borroso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.6,FALSE,"mixed with trill",TRUE,FALSE,"OUT","borroso",40.4414,-1.11788
"Spanish","spa","spa","bubbly","burbujeante","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.3,FALSE,"mixed with trill",TRUE,FALSE,"OUT","burbujeante",40.4414,-1.11788
"Spanish","spa","spa","abrasive","abrasivo","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"mixed with trill",TRUE,FALSE,"OUT","abrasivo",40.4414,-1.11788
"Spanish","spa","spa","slippery","resbaladizo","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,TRUE,"OUT","resbaladizo",40.4414,-1.11788
"Spanish","spa","spa","lumpy","aterronado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.9,TRUE,"mixed with trill",TRUE,FALSE,"OUT","aterronado",40.4414,-1.11788
"Spanish","spa","spa","rough","áspero","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.2,TRUE,"mixed with trill",TRUE,FALSE,"OUT","áspero",40.4414,-1.11788
"Spanish","spa","spa","jagged","dentado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"mixed with trill",FALSE,FALSE,"OUT","dentado",40.4414,-1.11788
"Spanish","spa","spa","textured","texturado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.8,TRUE,"mixed with trill",TRUE,FALSE,"OUT","texturado",40.4414,-1.11788
"Spanish","spa","spa","polished","pulido","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,TRUE,"OUT","pulido",40.4414,-1.11788
"Spanish","spa","spa","painted","pintado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3,FALSE,"mixed with trill",FALSE,FALSE,"OUT","pintado",40.4414,-1.11788
"Spanish","spa","spa","serrated","serrado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4,TRUE,"mixed with trill",TRUE,FALSE,"OUT","serrado",40.4414,-1.11788
"Spanish","spa","spa","matted","enmarañado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.3,TRUE,"mixed with trill",TRUE,FALSE,"OUT","enmarañado",40.4414,-1.11788
"Spanish","spa","spa","woolly","lanoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0,TRUE,"mixed with trill",FALSE,TRUE,"OUT","lanoso",40.4414,-1.11788
"Spanish","spa","spa","sandy","arenoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.9,TRUE,"mixed with trill",TRUE,FALSE,"OUT","arenoso",40.4414,-1.11788
"Spanish","spa","spa","dented","abollado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.4,TRUE,"mixed with trill",FALSE,FALSE,"OUT","abollado",40.4414,-1.11788
"Spanish","spa","spa","scratchy","chirriante","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5,TRUE,"mixed with trill",TRUE,FALSE,"OUT","chirriante",40.4414,-1.11788
"Spanish","spa","spa","pebbly","guijarroso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.8,TRUE,"mixed with trill",TRUE,FALSE,"OUT","guijarroso",40.4414,-1.11788
"Spanish","spa","spa","gravelly","lleno de grava","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.1,TRUE,"mixed with trill",TRUE,FALSE,"OUT","lleno de grava",40.4414,-1.11788
"Spanish","spa","spa","ceramic","cerámico","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.5,FALSE,"mixed with trill",TRUE,FALSE,"OUT","cerámico",40.4414,-1.11788
"Spanish","spa","spa","frayed","raído","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"mixed with trill",TRUE,FALSE,"OUT","raído",40.4414,-1.11788
"Spanish","spa","spa","gelatinous","gelatinoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.2,FALSE,"mixed with trill",FALSE,TRUE,"OUT","gelatinoso",40.4414,-1.11788
"Spanish","spa","spa","bald","calvo","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.1,FALSE,"mixed with trill",FALSE,TRUE,"OUT","calvo",40.4414,-1.11788
"Spanish","spa","spa","corroded","corroído","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,"OUT","corroído",40.4414,-1.11788
"Spanish","spa","spa","creamy","cremoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.8,FALSE,"mixed with trill",TRUE,FALSE,"OUT","cremoso",40.4414,-1.11788
"Spanish","spa","spa","chalky","gredoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.1,FALSE,"mixed with trill",TRUE,FALSE,"OUT","gredoso",40.4414,-1.11788
"Spanish","spa","spa","varnished","barnizado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.7,FALSE,"mixed with trill",TRUE,FALSE,"OUT","barnizado",40.4414,-1.11788
"Spanish","spa","spa","flat","plano","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.7,FALSE,"mixed with trill",FALSE,TRUE,"OUT","plano",40.4414,-1.11788
"Spanish","spa","spa","grimy","mugriento","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.2,FALSE,"mixed with trill",TRUE,FALSE,"OUT","mugriento",40.4414,-1.11788
"Spanish","spa","spa","slimy","baboso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.2,FALSE,"mixed with trill",FALSE,FALSE,"OUT","baboso",40.4414,-1.11788
"Spanish","spa","spa","oily","aceitoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",FALSE,FALSE,"OUT","aceitoso",40.4414,-1.11788
"Spanish","spa","spa","lubricated","lubricado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,TRUE,"OUT","lubricado",40.4414,-1.11788
"Spanish","spa","spa","crumbly","desmoronadizo","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.2,TRUE,"mixed with trill",TRUE,FALSE,"OUT","desmoronadizo",40.4414,-1.11788
"Spanish","spa","spa","perforated","perforado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.4,TRUE,"mixed with trill",TRUE,FALSE,"OUT","perforado",40.4414,-1.11788
"Spanish","spa","spa","scaly","escamoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",1.9,TRUE,"mixed with trill",FALSE,FALSE,"OUT","escamoso",40.4414,-1.11788
"Spanish","spa","spa","dusty","polvoriento","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"mixed with trill",TRUE,TRUE,"OUT","polvoriento",40.4414,-1.11788
"Spanish","spa","spa","cracked","agrietado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,"OUT","agrietado",40.4414,-1.11788
"Spanish","spa","spa","rugged","escabroso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4,TRUE,"mixed with trill",TRUE,FALSE,"OUT","escabroso",40.4414,-1.11788
"Spanish","spa","spa","ragged","harapiento","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.3,TRUE,"mixed with trill",TRUE,FALSE,"OUT","harapiento",40.4414,-1.11788
"Spanish","spa","spa","fibrous","fibroso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.3,TRUE,"mixed with trill",TRUE,FALSE,"OUT","fibroso",40.4414,-1.11788
"Spanish","spa","spa","silky","sedoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.9,FALSE,"mixed with trill",FALSE,FALSE,"OUT","sedoso",40.4414,-1.11788
"Spanish","spa","spa","bristly","erizado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.4,TRUE,"mixed with trill",TRUE,FALSE,"OUT","erizado",40.4414,-1.11788
"Spanish","spa","spa","grainy","granoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.9,TRUE,"mixed with trill",TRUE,FALSE,"OUT","granoso",40.4414,-1.11788
"Spanish","spa","spa","disjointed","inconexo","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.7,TRUE,"mixed with trill",FALSE,FALSE,"OUT","inconexo",40.4414,-1.11788
"Spanish","spa","spa","rocky","rocoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.8,TRUE,"mixed with trill",TRUE,FALSE,"OUT","rocoso",40.4414,-1.11788
"Spanish","spa","spa","furry","peludo","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.8,FALSE,"mixed with trill",FALSE,TRUE,"OUT","peludo",40.4414,-1.11788
"Spanish","spa","spa","feathered","plumado","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.6,FALSE,"mixed with trill",FALSE,TRUE,"OUT","plumado",40.4414,-1.11788
"Spanish","spa","spa","blunt","embotar","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.5,TRUE,"mixed with trill",TRUE,FALSE,"OUT","embotar",40.4414,-1.11788
"Spanish","spa","spa","thorny","espinoso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.8,TRUE,"mixed with trill",FALSE,FALSE,"OUT","espinoso",40.4414,-1.11788
"Spanish","spa","spa","glassy","vidrioso","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.3,FALSE,"mixed with trill",TRUE,FALSE,"OUT","vidrioso",40.4414,-1.11788
"Spanish","spa","spa","waxy","de cera","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.6,FALSE,"mixed with trill",TRUE,FALSE,"OUT","de cera",40.4414,-1.11788
"Spanish","spa","spa","greasy","grasiento","yes","Google",40,-4,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.1,FALSE,"mixed with trill",TRUE,FALSE,"OUT","grasiento",40.4414,-1.11788
"Estonian","est","est","lacy","pitsiline","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-1.4,FALSE,NA,FALSE,TRUE,"trilled","pitsiline",58.55,25.82
"Estonian","est","est","abrasive","abrasiivne","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",6.3,TRUE,NA,TRUE,FALSE,"trilled","abrasiivne",58.55,25.82
"Estonian","est","est","coarse","jäme","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",5.4,TRUE,NA,FALSE,FALSE,"trilled","jäme",58.55,25.82
"Estonian","est","est","textured","tekstureeritud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",0.8,TRUE,NA,TRUE,FALSE,"trilled","tekstureeritud",58.55,25.82
"Estonian","est","est","wooden","puidust","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",1.3,TRUE,NA,FALSE,FALSE,"trilled","puidust",58.55,25.82
"Estonian","est","est","metallic","metalliline","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-1.9,FALSE,NA,FALSE,TRUE,"trilled","metalliline",58.55,25.82
"Estonian","est","est","shiny","läikiv","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.2,FALSE,NA,FALSE,TRUE,"trilled","läikiv",58.55,25.82
"Estonian","est","est","polished","lihvitud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-5.3,FALSE,NA,FALSE,TRUE,"trilled","lihvitud",58.55,25.82
"Estonian","est","est","painted","värvitud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-3,FALSE,NA,TRUE,FALSE,"trilled","värvitud",58.55,25.82
"Estonian","est","est","sandy","liivane","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",3.9,TRUE,NA,FALSE,TRUE,"trilled","liivane",58.55,25.82
"Estonian","est","est","dented","denud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",2.4,TRUE,NA,FALSE,FALSE,"trilled","denud",58.55,25.82
"Estonian","est","est","ceramic","keraamiline","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-2.5,FALSE,NA,TRUE,TRUE,"trilled","keraamiline",58.55,25.82
"Estonian","est","est","crusty","koorikas","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",2.9,TRUE,NA,TRUE,FALSE,"trilled","koorikas",58.55,25.82
"Estonian","est","est","gelatinous","želatiinne","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.2,FALSE,NA,FALSE,TRUE,"trilled","želatiinne",58.55,25.82
"Estonian","est","est","bald","kiilas","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.1,FALSE,NA,FALSE,TRUE,"trilled","kiilas",58.55,25.82
"Estonian","est","est","creamy","kreemjas","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.8,FALSE,NA,TRUE,FALSE,"trilled","kreemjas",58.55,25.82
"Estonian","est","est","flat","korter","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-2.7,FALSE,NA,TRUE,FALSE,"trilled","korter",58.55,25.82
"Estonian","est","est","etched","söövitatud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",2.8,TRUE,NA,FALSE,FALSE,"trilled","söövitatud",58.55,25.82
"Estonian","est","est","oily","õline","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.2,FALSE,NA,FALSE,TRUE,"trilled","õline",58.55,25.82
"Estonian","est","est","lubricated","määritud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.2,FALSE,NA,TRUE,FALSE,"trilled","määritud",58.55,25.82
"Estonian","est","est","perforated","perforeeritud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",0.4,TRUE,NA,TRUE,FALSE,"trilled","perforeeritud",58.55,25.82
"Estonian","est","est","cracked","krakitud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",3.5,TRUE,NA,TRUE,FALSE,"trilled","krakitud",58.55,25.82
"Estonian","est","est","crisp","karge","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",2,TRUE,NA,TRUE,FALSE,"trilled","karge",58.55,25.82
"Estonian","est","est","fibrous","kiuline","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",2.3,TRUE,NA,FALSE,TRUE,"trilled","kiuline",58.55,25.82
"Estonian","est","est","silky","siidine","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-5.9,FALSE,NA,FALSE,FALSE,"trilled","siidine",58.55,25.82
"Estonian","est","est","smooth","sile","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,NA,FALSE,TRUE,"trilled","sile",58.55,25.82
"Estonian","est","est","sleek","klanitud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.6,FALSE,NA,FALSE,TRUE,"trilled","klanitud",58.55,25.82
"Estonian","est","est","slick","õlilaik","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-5.5,FALSE,NA,FALSE,TRUE,"trilled","õlilaik",58.55,25.82
"Estonian","est","est","grainy","teraline","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",3.9,TRUE,NA,TRUE,TRUE,"trilled","teraline",58.55,25.82
"Estonian","est","est","rocky","kivine","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",4.8,TRUE,NA,FALSE,FALSE,"trilled","kivine",58.55,25.82
"Estonian","est","est","hairy","karvane","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",0,TRUE,NA,TRUE,FALSE,"trilled","karvane",58.55,25.82
"Estonian","est","est","woven","kootud","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-0.2,FALSE,NA,FALSE,FALSE,"trilled","kootud",58.55,25.82
"Estonian","est","est","blunt","nüri","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",0.5,TRUE,NA,TRUE,FALSE,"trilled","nüri",58.55,25.82
"Estonian","est","est","glassy","klaasjas","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-4.3,FALSE,NA,FALSE,TRUE,"trilled","klaasjas",58.55,25.82
"Estonian","est","est","waxy","vahajas","yes","Google",59,26,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-3.6,FALSE,NA,FALSE,FALSE,"trilled","vahajas",58.55,25.82
