Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l,revision,Form_norm,Latitude_fixed,Longitude_fixed,CleanForm,CleanFormLength,CleanFormNorm,CleanFormNormLength
Croatian,hrv; srp,hrv,serrated,pilast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.0000,True,trill,False,True,NA,pilast,44.0000,19.0000,pilast,6,pilast,6
Croatian,hrv; srp,hrv,bumpy,neravan,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.3000,True,trill,True,False,NA,neravan,44.0000,19.0000,neravan,7,neravan,7
Croatian,hrv; srp,hrv,woolly,sviter,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.0000,True,trill,True,False,NA,sviter,44.0000,19.0000,sviter,6,sviter,6
Croatian,hrv; srp,hrv,crumpled,zgužvao,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.1000,True,trill,False,False,NA,zgužvao,44.0000,19.0000,zgužvao,7,zgužvao,7
Croatian,hrv; srp,hrv,sandy,pjeskovit,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9000,True,trill,False,False,NA,pjeskovit,44.0000,19.0000,pjeskovit,9,pjeskovit,9
Croatian,hrv; srp,hrv,dented,reckast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.4000,True,trill,True,False,NA,reckast,44.0000,19.0000,reckast,7,reckast,7
Croatian,hrv; srp,hrv,icy,mrzli,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3000,False,trill,True,True,NA,mrzli,44.0000,19.0000,mrzli,5,mrzli,5
Croatian,hrv; srp,hrv,scratchy,škrabav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.0000,True,trill,True,False,NA,škrabav,44.0000,19.0000,škrabav,7,škrabav,7
Croatian,hrv; srp,hrv,pebbly,šljunčani,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.8000,True,trill,False,True,NA,šljunčani,44.0000,19.0000,šljunčani,9,šljunčani,9
Croatian,hrv; srp,hrv,ceramic,keramički,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.5000,False,trill,True,False,NA,keramički,44.0000,19.0000,keramički,9,keramički,9
Croatian,hrv; srp,hrv,crusty,s koricom,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.9000,True,trill,True,False,NA,s koricom,44.0000,19.0000,skoricom,8,skoricom,8
Croatian,hrv; srp,hrv,gelatinous,pihtijast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2000,False,trill,False,False,NA,pihtijast,44.0000,19.0000,pihtijast,9,pihtijast,9
Croatian,hrv; srp,hrv,bald,ćelav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1000,False,trill,False,True,NA,ćelav,44.0000,19.0000,ćelav,5,ćelav,5
Croatian,hrv; srp,hrv,corroded,izgrižen,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5000,True,trill,True,False,NA,izgrižen,44.0000,19.0000,izgrižen,8,izgrižen,8
Croatian,hrv; srp,hrv,creamy,kremast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.8000,False,trill,True,False,NA,kremast,44.0000,19.0000,kremast,7,kremast,7
Croatian,hrv; srp,hrv,chalky,kredast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.1000,False,trill,True,False,NA,kredast,44.0000,19.0000,kredast,7,kredast,7
Croatian,hrv; srp,hrv,etched,ugraviran,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.8000,True,trill,True,False,NA,ugraviran,44.0000,19.0000,ugraviran,9,ugraviran,9
Croatian,hrv; srp,hrv,slimy,ljigav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2000,False,trill,False,True,NA,ljigav,44.0000,19.0000,ljigav,6,ljigav,6
Croatian,hrv; srp,hrv,lubricated,podmazani,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,trill,False,False,NA,podmazani,44.0000,19.0000,podmazani,9,podmazani,9
Croatian,hrv; srp,hrv,crumbly,mrvljiv,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.2000,True,trill,True,True,NA,mrvljiv,44.0000,19.0000,mrvljiv,7,mrvljiv,7
Croatian,hrv; srp,hrv,papery,papirast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3.2000,False,trill,True,False,NA,papirast,44.0000,19.0000,papirast,8,papirast,8
Croatian,hrv; srp,hrv,perforated,perforiran,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4000,True,trill,True,False,NA,perforiran,44.0000,19.0000,perforiran,10,perforiran,10
Croatian,hrv; srp,hrv,scaly,pokriven krljuštima,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.9000,True,trill,True,True,NA,pokriven krljuštima,44.0000,19.0000,pokrivenkrljuštima,18,pokrivenkrljuštima,18
Croatian,hrv; srp,hrv,dusty,prašnjav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.8000,False,trill,True,False,NA,prašnjav,44.0000,19.0000,prašnjav,8,prašnjav,8
Croatian,hrv; srp,hrv,cracked,napuknut,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5000,True,trill,False,False,NA,napuknut,44.0000,19.0000,napuknut,8,napuknut,8
Croatian,hrv; srp,hrv,ragged,čupav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.3000,True,trill,False,False,NA,čupav,44.0000,19.0000,čupav,5,čupav,5
Croatian,hrv; srp,hrv,crisp,hrskav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.0000,True,trill,True,False,NA,hrskav,44.0000,19.0000,hrskav,6,hrskav,6
Croatian,hrv; srp,hrv,fibrous,fibrozan,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3000,True,trill,True,False,NA,fibrozan,44.0000,19.0000,fibrozan,8,fibrozan,8
Croatian,hrv; srp,hrv,silky,svilenkast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.9000,False,trill,False,True,NA,svilenkast,44.0000,19.0000,svilenkast,10,svilenkast,10
Croatian,hrv; srp,hrv,sleek,uglađen,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.6000,False,trill,False,True,NA,uglađen,44.0000,19.0000,uglađen,7,uglađen,7
Croatian,hrv; srp,hrv,bristly,čekinjast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.4000,True,trill,False,False,NA,čekinjast,44.0000,19.0000,čekinjast,9,čekinjast,9
Croatian,hrv; srp,hrv,grainy,zrnast,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9000,True,trill,True,False,NA,zrnast,44.0000,19.0000,zrnast,6,zrnast,6
Croatian,hrv; srp,hrv,rocky,stjenovit,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.8000,True,trill,False,False,NA,stjenovit,44.0000,19.0000,stjenovit,9,stjenovit,9
Croatian,hrv; srp,hrv,hairy,dlakav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.0000,True,trill,False,True,NA,dlakav,44.0000,19.0000,dlakav,6,dlakav,6
Croatian,hrv; srp,hrv,furry,krznen,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.8000,False,trill,True,False,NA,krznen,44.0000,19.0000,krznen,6,krznen,6
Croatian,hrv; srp,hrv,woven,tkani,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.2000,False,trill,False,False,NA,tkani,44.0000,19.0000,tkani,5,tkani,5
Croatian,hrv; srp,hrv,prickly,bodljikav,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.2000,True,trill,False,True,NA,bodljikav,44.0000,19.0000,bodljikav,9,bodljikav,9
Croatian,hrv; srp,hrv,blunt,tup,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.5000,True,trill,False,False,NA,tup,44.0000,19.0000,tup,3,tup,3
Croatian,hrv; srp,hrv,thorny,trnovit,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.8000,True,trill,True,False,NA,trnovit,44.0000,19.0000,trnovit,7,trnovit,7
Croatian,hrv; srp,hrv,waxy,voštan,yes,Google,44.0000,19.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3.6000,False,trill,False,False,NA,voštan,44.0000,19.0000,voštan,6,voštan,6
Haitian Creole,hat,hat,coated,kouvwi,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,-2.8000,False,NA,False,False,OUT,kouvwi,19.0000,-72.5000,kouvwi,6,kouvwi,6
Haitian Creole,hat,hat,abrasive,abrazif,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,6.3000,True,NA,True,False,OUT,abrazif,19.0000,-72.5000,abrazif,7,abrazif,7
Haitian Creole,hat,hat,rough,ki graj,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,6.2000,True,NA,True,False,OUT,ki graj,19.0000,-72.5000,kigraj,6,kigraj,6
Haitian Creole,hat,hat,coarse,koryas,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,5.4000,True,NA,True,False,OUT,koryas,19.0000,-72.5000,koryas,6,koryas,6
Haitian Creole,hat,hat,wooden,an bwa,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,1.3000,True,NA,False,False,OUT,an bwa,19.0000,-72.5000,anbwa,5,anbwa,5
Haitian Creole,hat,hat,metallic,metallik,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,-1.9000,False,NA,False,True,OUT,metallik,19.0000,-72.5000,metalik,7,metalik,7
Haitian Creole,hat,hat,fine,amann,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,-5.2000,False,NA,False,False,OUT,amann,19.0000,-72.5000,aman,4,aman,4
Haitian Creole,hat,hat,bumpy,aksidante,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,3.3000,True,NA,False,False,OUT,aksidante,19.0000,-72.5000,aksidante,9,aksidante,9
Haitian Creole,hat,hat,firm,fèm,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,4.2000,True,NA,False,False,OUT,fèm,19.0000,-72.5000,fèm,3,fèm,3
Haitian Creole,hat,hat,ceramic,seramik,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,-2.5000,False,NA,True,False,OUT,seramik,19.0000,-72.5000,seramik,7,seramik,7
Haitian Creole,hat,hat,bald,chòv,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,-4.1000,False,NA,False,False,OUT,chòv,19.0000,-72.5000,chòv,4,chòv,4
Haitian Creole,hat,hat,flat,plat,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,-2.7000,False,NA,False,True,OUT,plat,19.0000,-72.5000,plat,4,plat,4
Haitian Creole,hat,hat,harsh,piman bouk,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,5.5000,True,NA,False,False,OUT,piman bouk,19.0000,-72.5000,pimanbouk,9,pimanbouk,9
Haitian Creole,hat,hat,granular,granulaire,no,Google,19.0000,-72.5000,Haitian Creole,NA,Mesoamerica,C America,3.5000,True,NA,True,True,OUT,granulaire,19.0000,-72.5000,granulaire,10,granulaire,10
Armenian,hye,hye,ribbed,շերտավոր,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,3.4000,True,trill,True,False,OUT,շերտավոր,40.0000,45.0000,շերտավոր,8,շերտավոր,8
Armenian,hye,hye,abrasive,հղկող,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,6.3000,True,trill,False,False,OUT,հղկող,40.0000,45.0000,հղկող,5,հղկող,5
Armenian,hye,hye,slippery,սայթաքուն,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-6.2000,False,trill,False,False,OUT,սայթաքուն,40.0000,45.0000,սայթաքուն,9,սայթաքուն,9
Armenian,hye,hye,rough,կոպիտ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,6.2000,True,trill,False,False,OUT,կոպիտ,40.0000,45.0000,կոպիտ,5,կոպիտ,5
Armenian,hye,hye,wooden,փայտե,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,1.3000,True,trill,False,False,OUT,փայտե,40.0000,45.0000,փայտե,5,փայտե,5
Armenian,hye,hye,metallic,մետաղական,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-1.9000,False,trill,False,False,OUT,մետաղական,40.0000,45.0000,մետաղական,9,մետաղական,9
Armenian,hye,hye,polished,փայլեցված,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-5.3000,False,trill,False,True,OUT,փայլեցված,40.0000,45.0000,փայլեցված,9,փայլեցված,9
Armenian,hye,hye,painted,ներկված,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-3.0000,False,trill,True,False,OUT,ներկված,40.0000,45.0000,ներկված,7,ներկված,7
Armenian,hye,hye,fine,տուգանք,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-5.2000,False,trill,False,False,OUT,տուգանք,40.0000,45.0000,տուգանք,7,տուգանք,7
Armenian,hye,hye,sandy,ավազոտ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,3.9000,True,trill,False,False,OUT,ավազոտ,40.0000,45.0000,ավազոտ,6,ավազոտ,6
Armenian,hye,hye,ceramic,կերամիկական,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-2.5000,False,trill,True,False,OUT,կերամիկական,40.0000,45.0000,կերամիկական,11,կերամիկական,11
Armenian,hye,hye,bald,բալդ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-4.1000,False,trill,False,True,OUT,բալդ,40.0000,45.0000,բալդ,4,բալդ,4
Armenian,hye,hye,dusty,փոշոտ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-0.8000,False,trill,False,False,OUT,փոշոտ,40.0000,45.0000,փոշոտ,5,փոշոտ,5
Armenian,hye,hye,rugged,խորդուբորդ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,4.0000,True,trill,True,False,OUT,խորդուբորդ,40.0000,45.0000,խորդուբորդ,10,խորդուբորդ,10
Armenian,hye,hye,smooth,հարթ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,OUT,հարթ,40.0000,45.0000,հարթ,4,հարթ,4
Armenian,hye,hye,granular,հատիկավոր,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,3.5000,True,trill,True,False,OUT,հատիկավոր,40.0000,45.0000,հատիկավոր,9,հատիկավոր,9
Armenian,hye,hye,rocky,ժայռոտ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,4.8000,True,trill,True,False,OUT,ժայռոտ,40.0000,45.0000,ժայռոտ,6,ժայռոտ,6
Armenian,hye,hye,barbed,փշոտ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,6.3000,True,trill,False,False,OUT,փշոտ,40.0000,45.0000,փշոտ,4,փշոտ,4
Armenian,hye,hye,hairy,մազոտ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,0.0000,True,trill,False,False,OUT,մազոտ,40.0000,45.0000,մազոտ,5,մազոտ,5
Armenian,hye,hye,furry,մորթե,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-2.8000,False,trill,True,False,OUT,մորթե,40.0000,45.0000,մորթե,5,մորթե,5
Armenian,hye,hye,woven,հյուսված,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-0.2000,False,trill,False,False,OUT,հյուսված,40.0000,45.0000,հյուսված,8,հյուսված,8
Armenian,hye,hye,blunt,բութ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,0.5000,True,trill,False,False,OUT,բութ,40.0000,45.0000,բութ,4,բութ,4
Armenian,hye,hye,greasy,յուղոտ,yes,Google,40.0000,45.0000,Indo-European,Greek-Armenian,Greater Mesopotamia,W and SW Eurasia,-5.1000,False,trill,False,False,OUT,յուղոտ,40.0000,45.0000,յուղոտ,6,յուղոտ,6
Indonesian,ind,ind,grooved,beralur,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,1.7000,True,trill,True,True,trilled,beralur,0.0000,106.0000,beralur,7,beralur,7
Indonesian,ind,ind,velvety,seperti beludru,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.3000,False,trill,True,True,trilled,seperti beludru,0.0000,106.0000,sepertibeludru,14,sepertibeludru,14
Indonesian,ind,ind,coated,dilapisi,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-2.8000,False,trill,False,True,trilled,dilapisi,0.0000,106.0000,dilapisi,8,dilapisi,8
Indonesian,ind,ind,bubbly,bergelembung,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-3.3000,False,trill,True,True,trilled,bergelembung,0.0000,106.0000,bergelembung,12,bergelembung,12
Indonesian,ind,ind,gnarled,monggol,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,4.4000,True,trill,False,True,trilled,monggol,0.0000,106.0000,mongol,6,mongol,6
Indonesian,ind,ind,slippery,licin,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.2000,False,trill,False,True,trilled,licin,0.0000,106.0000,licin,5,licin,5
Indonesian,ind,ind,jagged,bergerigi,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,6.3000,True,trill,True,False,trilled,bergerigi,0.0000,106.0000,bergerigi,9,bergerigi,9
Indonesian,ind,ind,textured,bertekstur,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,0.8000,True,trill,True,False,trilled,bertekstur,0.0000,106.0000,bertekstur,10,bertekstur,10
Indonesian,ind,ind,metallic,metalik,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-1.9000,False,trill,False,True,trilled,metalik,0.0000,106.0000,metalik,7,metalik,7
Indonesian,ind,ind,polished,dipoles,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.3000,False,trill,False,True,trilled,dipoles,0.0000,106.0000,dipoles,7,dipoles,7
Indonesian,ind,ind,painted,dilukis,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-3.0000,False,trill,False,True,trilled,dilukis,0.0000,106.0000,dilukis,7,dilukis,7
Indonesian,ind,ind,sequined,berpayet,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.3000,True,trill,True,False,trilled,berpayet,0.0000,106.0000,berpayet,8,berpayet,8
Indonesian,ind,ind,rippled,beriak,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.1000,True,trill,True,False,trilled,beriak,0.0000,106.0000,beriak,6,beriak,6
Indonesian,ind,ind,sandy,berpasir,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.9000,True,trill,True,False,trilled,berpasir,0.0000,106.0000,berpasir,8,berpasir,8
Indonesian,ind,ind,bald,botak,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-4.1000,False,trill,False,False,trilled,botak,0.0000,106.0000,botak,5,botak,5
Indonesian,ind,ind,flat,datar,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-2.7000,False,trill,True,False,trilled,datar,0.0000,106.0000,datar,5,datar,5
Indonesian,ind,ind,holey,berlubang,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,2.0000,True,trill,True,True,trilled,berlubang,0.0000,106.0000,berlubang,9,berlubang,9
Indonesian,ind,ind,slimy,berlendir,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.2000,False,trill,True,True,trilled,berlendir,0.0000,106.0000,berlendir,9,berlendir,9
Indonesian,ind,ind,lubricated,dilumasi,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.2000,False,trill,False,True,trilled,dilumasi,0.0000,106.0000,dilumasi,8,dilumasi,8
Indonesian,ind,ind,scaly,bersisik,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,1.9000,True,trill,True,False,trilled,bersisik,0.0000,106.0000,bersisik,8,bersisik,8
Indonesian,ind,ind,dusty,berdebu,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-0.8000,False,trill,True,False,trilled,berdebu,0.0000,106.0000,berdebu,7,berdebu,7
Indonesian,ind,ind,cracked,retak,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.5000,True,trill,True,False,trilled,retak,0.0000,106.0000,retak,5,retak,5
Indonesian,ind,ind,crisp,garing,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,2.0000,True,trill,True,False,trilled,garing,0.0000,106.0000,garing,6,garing,6
Indonesian,ind,ind,fibrous,berserat,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,2.3000,True,trill,True,False,trilled,berserat,0.0000,106.0000,berserat,8,berserat,8
Indonesian,ind,ind,smooth,halus,yes,Google,0.0000,106.0000,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.9000,False,trill,False,True,trilled,halus,0.0000,106.0000,halus,5,halus,5
